run_id,task_id,agent_id,model_id,model_family,label,n_steps,exit_status
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13670,django__django-13670,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,25,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13741,django__django-13741,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13786,django__django-13786,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,38,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13794,django__django-13794,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,38,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13807,django__django-13807,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,44,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13809,django__django-13809,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,50,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13810,django__django-13810,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,59,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13820,django__django-13820,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,35,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13821,django__django-13821,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,34,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13837,django__django-13837,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13925,django__django-13925,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,55,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13933,django__django-13933,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,43,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13964,django__django-13964,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,42,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14007,django__django-14007,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,66,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14011,django__django-14011,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,42,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14017,django__django-14017,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,50,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14034,django__django-14034,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,42,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14053,django__django-14053,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,37,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14089,django__django-14089,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,35,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14122,django__django-14122,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,41,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14140,django__django-14140,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,29,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14155,django__django-14155,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14170,django__django-14170,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,45,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14238,django__django-14238,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,34,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14311,django__django-14311,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,36,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14315,django__django-14315,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,29,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14349,django__django-14349,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,36,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14351,django__django-14351,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,66,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14373,django__django-14373,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,26,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14404,django__django-14404,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,60,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14434,django__django-14434,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,55,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14493,django__django-14493,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,37,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14500,django__django-14500,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14534,django__django-14534,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,74,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14539,django__django-14539,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14559,django__django-14559,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14580,django__django-14580,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,26,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14608,django__django-14608,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,49,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14631,django__django-14631,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,101,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14672,django__django-14672,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,34,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14725,django__django-14725,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,48,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14752,django__django-14752,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,20,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14765,django__django-14765,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,37,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14771,django__django-14771,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,29,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14787,django__django-14787,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14792,django__django-14792,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,44,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14855,django__django-14855,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14915,django__django-14915,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,29,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14999,django__django-14999,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,42,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15022,django__django-15022,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,72,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15037,django__django-15037,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,57,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15098,django__django-15098,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,93,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15103,django__django-15103,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,30,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15104,django__django-15104,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,22,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15127,django__django-15127,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,41,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15128,django__django-15128,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,84,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15161,django__django-15161,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,80,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15252,django__django-15252,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,51,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15268,django__django-15268,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,45,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15277,django__django-15277,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15278,django__django-15278,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,40,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15280,django__django-15280,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,69,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15315,django__django-15315,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,40,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15368,django__django-15368,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,44,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15375,django__django-15375,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,51,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15380,django__django-15380,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15382,django__django-15382,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15467,django__django-15467,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15499,django__django-15499,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,40,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15503,django__django-15503,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,76,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15525,django__django-15525,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,60,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15554,django__django-15554,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,71,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15561,django__django-15561,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,43,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15563,django__django-15563,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,53,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15569,django__django-15569,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,37,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15572,django__django-15572,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15629,django__django-15629,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15695,django__django-15695,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15731,django__django-15731,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,22,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15732,django__django-15732,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,63,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15741,django__django-15741,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15814,django__django-15814,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,35,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15851,django__django-15851,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,25,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15863,django__django-15863,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15916,django__django-15916,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15930,django__django-15930,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,48,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15957,django__django-15957,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,53,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,85,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15987,django__django-15987,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,42,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16032,django__django-16032,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,68,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16082,django__django-16082,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16100,django__django-16100,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16116,django__django-16116,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,65,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16136,django__django-16136,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,27,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16139,django__django-16139,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,35,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16145,django__django-16145,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,29,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16255,django__django-16255,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,27,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16256,django__django-16256,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16263,django__django-16263,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,117,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16315,django__django-16315,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,49,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16333,django__django-16333,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,46,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16429,django__django-16429,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,27,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16454,django__django-16454,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,53,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16485,django__django-16485,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,30,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16493,django__django-16493,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,40,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16502,django__django-16502,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,40,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16527,django__django-16527,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,34,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16560,django__django-16560,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,70,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16569,django__django-16569,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,22,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16595,django__django-16595,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,26,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16612,django__django-16612,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,39,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16631,django__django-16631,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16642,django__django-16642,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,31,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16661,django__django-16661,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,67,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16662,django__django-16662,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,55,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16667,django__django-16667,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,27,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16801,django__django-16801,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,34,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16819,django__django-16819,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,67,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16877,django__django-16877,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,52,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16899,django__django-16899,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,33,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16901,django__django-16901,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,38,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16938,django__django-16938,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,62,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-16950,django__django-16950,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,44,Submitted
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-17029,django__django-17029,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,37,Submitted
