run_id,seg,label,n_frag_total,n_steps_total
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14141,step,0,29,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14496,step,0,76,76
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14629,step,1,38,38
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14710,step,0,51,51
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14894,step,0,43,43
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14983,step,0,72,72
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-15100,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25102,step,1,46,46
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25232,step,0,168,168
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25747,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25931,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-25973,step,0,79,79
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26194,step,1,70,70
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26323,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-9288,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10323,step,1,160,160
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10435,step,1,77,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10449,step,1,113,113
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10466,step,0,31,31
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10614,step,1,68,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-10673,step,0,186,186
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11445,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-11510,step,1,128,128
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7440,step,0,98,98
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7454,step,0,68,68
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7462,step,1,34,34
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7590,step,1,201,201
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7748,step,1,67,67
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7757,step,0,77,77
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7889,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7910,step,0,43,43
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7985,step,1,71,71
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8035,step,1,250,250
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8056,step,1,185,185
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8120,step,1,240,240
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8265,step,1,76,76
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8269,step,0,33,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8459,step,1,146,146
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8475,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8548,step,1,125,125
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8551,step,0,92,92
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8593,step,0,114,114
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8595,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8621,step,1,33,33
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8638,step,1,103,103
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-8721,step,0,69,69
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9229,step,1,163,163
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9230,step,1,48,48
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9258,step,1,57,57
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9281,step,0,59,59
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9320,step,0,39,39
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9367,step,0,22,22
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9461,step,1,74,74
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9591,step,1,65,65
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9602,step,1,54,54
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9658,step,0,86,86
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9673,step,0,58,58
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9698,step,0,41,41
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-9711,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-11618,step,0,76,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12096,step,0,54,54
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12419,step,1,250,250
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12481,step,0,137,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-12489,step,0,130,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13031,step,0,75,75
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13091,step,1,141,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13372,step,0,69,69
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13480,step,0,17,17
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13551,step,0,41,41
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13615,step,0,92,92
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13647,step,0,27,27
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13757,step,0,88,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13798,step,1,73,73
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13852,step,1,74,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13877,step,1,42,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13878,step,0,236,236
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13974,step,1,65,65
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14248,step,1,149,149
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14531,step,0,94,94
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14711,step,0,34,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14976,step,1,76,76
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15017,step,1,85,85
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15345,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15349,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15599,step,1,68,68
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15809,step,0,34,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15875,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-15976,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16450,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16597,step,1,38,38
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16766,step,0,72,72
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16792,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-16886,step,0,20,20
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17139,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17318,step,1,40,40
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17630,step,1,59,59
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-17655,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18189,step,1,48,48
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18199,step,1,43,43
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18211,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18698,step,1,88,88
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-18763,step,1,79,79
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19040,step,1,130,130
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19346,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19495,step,1,119,119
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19783,step,0,84,84
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-19954,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20154,step,0,74,74
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20428,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20438,step,1,81,81
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20590,step,1,244,244
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20801,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-20916,step,1,70,70
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21379,step,1,95,95
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21596,step,1,137,137
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21612,step,1,141,141
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21847,step,0,25,25
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-21930,step,1,241,241
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22080,step,1,102,102
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22456,step,0,197,197
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22714,step,0,31,31
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-22914,step,0,29,29
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23262,step,0,95,95
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23413,step,0,150,150
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23534,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23824,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-23950,step,0,72,72
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24066,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24213,step,0,29,29
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24443,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24539,step,0,21,21
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24562,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24661,step,0,57,57
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-12907,step,0,30,30
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13033,step,1,88,88
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13236,step,1,96,96
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13398,step,1,61,61
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13453,step,0,34,34
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13579,step,0,62,62
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-13977,step,1,59,59
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14096,step,0,62,62
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14182,step,1,19,19
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14309,step,0,33,33
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14365,step,1,16,16
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14369,step,1,54,54
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14508,step,0,53,53
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14539,step,0,30,30
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14598,step,1,222,222
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-14995,step,0,41,41
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7166,step,0,28,28
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7336,step,1,2,2
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7606,step,1,19,19
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-7671,step,0,26,26
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-8707,step,1,57,57
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-8872,step,1,48,48
20251201_mini-v1.17.1_glm-4.6/django__django-10097,step,0,66,66
20251201_mini-v1.17.1_glm-4.6/django__django-10554,step,1,24,24
20251201_mini-v1.17.1_glm-4.6/django__django-10880,step,0,20,20
20251201_mini-v1.17.1_glm-4.6/django__django-10914,step,0,20,20
20251201_mini-v1.17.1_glm-4.6/django__django-10973,step,0,26,26
20251201_mini-v1.17.1_glm-4.6/django__django-10999,step,1,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-11066,step,0,38,38
20251201_mini-v1.17.1_glm-4.6/django__django-11087,step,1,70,70
20251201_mini-v1.17.1_glm-4.6/django__django-11095,step,0,57,57
20251201_mini-v1.17.1_glm-4.6/django__django-11099,step,0,25,25
20251201_mini-v1.17.1_glm-4.6/django__django-11119,step,0,34,34
20251201_mini-v1.17.1_glm-4.6/django__django-11133,step,0,34,34
20251201_mini-v1.17.1_glm-4.6/django__django-11138,step,1,52,52
20251201_mini-v1.17.1_glm-4.6/django__django-11141,step,1,26,26
20251201_mini-v1.17.1_glm-4.6/django__django-11149,step,1,58,58
20251201_mini-v1.17.1_glm-4.6/django__django-11163,step,0,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-11179,step,0,39,39
20251201_mini-v1.17.1_glm-4.6/django__django-11206,step,0,60,60
20251201_mini-v1.17.1_glm-4.6/django__django-11211,step,0,62,62
20251201_mini-v1.17.1_glm-4.6/django__django-11239,step,0,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-11265,step,1,86,86
20251201_mini-v1.17.1_glm-4.6/django__django-11276,step,0,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-11292,step,0,95,95
20251201_mini-v1.17.1_glm-4.6/django__django-11299,step,0,39,39
20251201_mini-v1.17.1_glm-4.6/django__django-11333,step,0,84,84
20251201_mini-v1.17.1_glm-4.6/django__django-11400,step,1,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-11433,step,1,101,101
20251201_mini-v1.17.1_glm-4.6/django__django-11451,step,0,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-11477,step,1,42,42
20251201_mini-v1.17.1_glm-4.6/django__django-11490,step,1,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-11532,step,1,37,37
20251201_mini-v1.17.1_glm-4.6/django__django-11551,step,0,55,55
20251201_mini-v1.17.1_glm-4.6/django__django-11555,step,0,101,101
20251201_mini-v1.17.1_glm-4.6/django__django-11603,step,0,25,25
20251201_mini-v1.17.1_glm-4.6/django__django-11728,step,1,53,53
20251201_mini-v1.17.1_glm-4.6/django__django-11734,step,1,87,87
20251201_mini-v1.17.1_glm-4.6/django__django-11740,step,1,74,74
20251201_mini-v1.17.1_glm-4.6/django__django-11749,step,0,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-11790,step,1,47,47
20251201_mini-v1.17.1_glm-4.6/django__django-11815,step,1,43,43
20251201_mini-v1.17.1_glm-4.6/django__django-11820,step,1,51,51
20251201_mini-v1.17.1_glm-4.6/django__django-11848,step,1,30,30
20251201_mini-v1.17.1_glm-4.6/django__django-11880,step,0,30,30
20251201_mini-v1.17.1_glm-4.6/django__django-11885,step,1,2,2
20251201_mini-v1.17.1_glm-4.6/django__django-11951,step,0,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-11964,step,1,138,138
20251201_mini-v1.17.1_glm-4.6/django__django-11999,step,0,43,43
20251201_mini-v1.17.1_glm-4.6/django__django-12039,step,1,38,38
20251201_mini-v1.17.1_glm-4.6/django__django-12050,step,0,21,21
20251201_mini-v1.17.1_glm-4.6/django__django-12125,step,0,52,52
20251201_mini-v1.17.1_glm-4.6/django__django-12143,step,0,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-12155,step,0,44,44
20251201_mini-v1.17.1_glm-4.6/django__django-12193,step,1,34,34
20251201_mini-v1.17.1_glm-4.6/django__django-12209,step,0,84,84
20251201_mini-v1.17.1_glm-4.6/django__django-12262,step,1,83,83
20251201_mini-v1.17.1_glm-4.6/django__django-12273,step,0,131,131
20251201_mini-v1.17.1_glm-4.6/django__django-12276,step,0,42,42
20251201_mini-v1.17.1_glm-4.6/django__django-12304,step,0,32,32
20251201_mini-v1.17.1_glm-4.6/django__django-12308,step,1,49,49
20251201_mini-v1.17.1_glm-4.6/django__django-12325,step,1,48,48
20251201_mini-v1.17.1_glm-4.6/django__django-12406,step,1,65,65
20251201_mini-v1.17.1_glm-4.6/django__django-12419,step,0,15,15
20251201_mini-v1.17.1_glm-4.6/django__django-12663,step,1,56,56
20251201_mini-v1.17.1_glm-4.6/django__django-12708,step,0,55,55
20251201_mini-v1.17.1_glm-4.6/django__django-12713,step,0,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-12741,step,0,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-12754,step,1,98,98
20251201_mini-v1.17.1_glm-4.6/django__django-12774,step,1,43,43
20251201_mini-v1.17.1_glm-4.6/django__django-12858,step,0,70,70
20251201_mini-v1.17.1_glm-4.6/django__django-12965,step,1,2,2
20251201_mini-v1.17.1_glm-4.6/django__django-13012,step,0,29,29
20251201_mini-v1.17.1_glm-4.6/django__django-13023,step,1,27,27
20251201_mini-v1.17.1_glm-4.6/django__django-13028,step,0,48,48
20251201_mini-v1.17.1_glm-4.6/django__django-13033,step,0,47,47
20251201_mini-v1.17.1_glm-4.6/django__django-13089,step,0,53,53
20251201_mini-v1.17.1_glm-4.6/django__django-13109,step,1,20,20
20251201_mini-v1.17.1_glm-4.6/django__django-13112,step,1,156,156
20251201_mini-v1.17.1_glm-4.6/django__django-13121,step,0,60,60
20251201_mini-v1.17.1_glm-4.6/django__django-13128,step,0,79,79
20251201_mini-v1.17.1_glm-4.6/django__django-13158,step,1,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-13195,step,1,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-13212,step,1,74,74
20251201_mini-v1.17.1_glm-4.6/django__django-13279,step,0,55,55
20251201_mini-v1.17.1_glm-4.6/django__django-13297,step,1,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-13315,step,0,58,58
20251201_mini-v1.17.1_glm-4.6/django__django-13343,step,0,31,31
20251201_mini-v1.17.1_glm-4.6/django__django-13344,step,1,103,103
20251201_mini-v1.17.1_glm-4.6/django__django-13346,step,0,57,57
20251201_mini-v1.17.1_glm-4.6/django__django-13363,step,0,24,24
20251201_mini-v1.17.1_glm-4.6/django__django-13401,step,0,41,41
20251201_mini-v1.17.1_glm-4.6/django__django-13406,step,1,102,102
20251201_mini-v1.17.1_glm-4.6/django__django-13410,step,0,35,35
20251201_mini-v1.17.1_glm-4.6/django__django-13417,step,0,41,41
20251201_mini-v1.17.1_glm-4.6/django__django-13449,step,1,2,2
20251201_mini-v1.17.1_glm-4.6/django__django-13512,step,0,24,24
20251201_mini-v1.17.1_glm-4.6/django__django-13513,step,1,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-13516,step,0,30,30
20251201_mini-v1.17.1_glm-4.6/django__django-13551,step,0,41,41
20251201_mini-v1.17.1_glm-4.6/django__django-13568,step,1,53,53
20251201_mini-v1.17.1_glm-4.6/django__django-13569,step,0,45,45
20251201_mini-v1.17.1_glm-4.6/django__django-13590,step,0,79,79
20251201_mini-v1.17.1_glm-4.6/django__django-13658,step,0,27,27
20251201_mini-v1.17.1_glm-4.6/django__django-13670,step,0,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-13741,step,0,30,30
20251201_mini-v1.17.1_glm-4.6/django__django-13786,step,0,57,57
20251201_mini-v1.17.1_glm-4.6/django__django-13794,step,1,88,88
20251201_mini-v1.17.1_glm-4.6/django__django-13807,step,1,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-13809,step,0,55,55
20251201_mini-v1.17.1_glm-4.6/django__django-13810,step,1,43,43
20251201_mini-v1.17.1_glm-4.6/django__django-13820,step,0,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-13821,step,0,26,26
20251201_mini-v1.17.1_glm-4.6/django__django-13837,step,0,36,36
20251201_mini-v1.17.1_glm-4.6/django__django-13925,step,0,51,51
20251201_mini-v1.17.1_glm-4.6/django__django-13933,step,0,28,28
20251201_mini-v1.17.1_glm-4.6/django__django-13964,step,1,71,71
20251201_mini-v1.17.1_glm-4.6/django__django-14007,step,0,39,39
20251201_mini-v1.17.1_glm-4.6/django__django-14011,step,1,72,72
20251201_mini-v1.17.1_glm-4.6/django__django-14017,step,0,64,64
20251201_mini-v1.17.1_glm-4.6/django__django-14034,step,1,111,111
20251201_mini-v1.17.1_glm-4.6/django__django-14053,step,1,93,93
20251201_mini-v1.17.1_glm-4.6/django__django-14089,step,0,35,35
20251201_mini-v1.17.1_glm-4.6/django__django-14122,step,0,85,85
20251201_mini-v1.17.1_glm-4.6/django__django-14140,step,0,69,69
20251201_mini-v1.17.1_glm-4.6/django__django-14155,step,1,75,75
20251201_mini-v1.17.1_glm-4.6/django__django-14170,step,1,18,18
20251201_mini-v1.17.1_glm-4.6/django__django-14238,step,0,29,29
20251201_mini-v1.17.1_glm-4.6/django__django-14311,step,1,30,30
20251201_mini-v1.17.1_glm-4.6/django__django-14315,step,1,38,38
20251201_mini-v1.17.1_glm-4.6/django__django-14349,step,0,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-14351,step,0,95,95
20251201_mini-v1.17.1_glm-4.6/django__django-14373,step,0,33,33
20251201_mini-v1.17.1_glm-4.6/django__django-14376,step,1,22,22
20251201_mini-v1.17.1_glm-4.6/django__django-14404,step,1,51,51
20251201_mini-v1.17.1_glm-4.6/django__django-14434,step,0,39,39
20251201_mini-v1.17.1_glm-4.6/django__django-14493,step,0,16,16
20251201_mini-v1.17.1_glm-4.6/django__django-14500,step,0,29,29
20251201_mini-v1.17.1_glm-4.6/django__django-14534,step,1,24,24
20251201_mini-v1.17.1_glm-4.6/django__django-14539,step,1,143,143
20251201_mini-v1.17.1_glm-4.6/django__django-14559,step,1,26,26
20251201_mini-v1.17.1_glm-4.6/django__django-14580,step,0,25,25
20251201_mini-v1.17.1_glm-4.6/django__django-14608,step,0,58,58
20251201_mini-v1.17.1_glm-4.6/django__django-14631,step,0,60,60
20251201_mini-v1.17.1_glm-4.6/django__django-14672,step,0,46,46
20251201_mini-v1.17.1_glm-4.6/django__django-14725,step,1,114,114
20251201_mini-v1.17.1_glm-4.6/django__django-14752,step,0,22,22
20251201_mini-v1.17.1_glm-4.6/django__django-14765,step,0,36,36
